ID,Question,Choice_1,Choice_2,Choice_3,Choice_4,Answer
459,What strategy involves offering unique features or characteristics in a service to distinguish it from competitors' services?,Service efficiency,Service quality,Service differentiation,Service productivity,Service differentiation
460,What is the measure of the ratio of outputs (services provided) to inputs (resources used) in delivering a service?,Service efficiency,Service quality,Service differentiation,Service productivity,Service productivity
461,"What activity involves conceptualizing, planning, and creating the structure and features of a service?",Service delivery,Service design,Service evaluation,Service improvement,Service design
462,What activity involves executing and providing the service to customers according to the designed specifications?,Service delivery,Service design,Service evaluation,Service improvement,Service delivery
463,What activity involves assessing the performance and effectiveness of a service to identify areas for improvement?,Service delivery,Service design,Service evaluation,Service improvement,Service evaluation
464,What activity involves making changes and enhancements to a service based on feedback and evaluation results?,Service delivery,Service design,Service evaluation,Service improvement,Service improvement
465,"What discipline involves overseeing all aspects of service operations, including design, delivery, evaluation, and improvement?",Service management,Project management,Product management,Inventory management,Service management
466,"What aspect of engineering management involves planning, organizing, and coordinating activities related to promoting and selling products or services?",Managing the marketing function,Project management,Product management,Inventory management,Managing the marketing function
467,"What activity involves gathering and analyzing data about customers, competitors, and market trends to inform marketing strategies?",Market research,Product design,Pricing strategy,Distribution planning,Market research
468,What marketing activity involves creating and developing products that meet the needs and preferences of target customers?,Market research,Product design,Pricing strategy,Distribution planning,Product design
469,What marketing activity involves determining the best channels and methods for distributing products to reach target customers?,Market research,Product design,Pricing strategy,Distribution planning,Distribution planning
470,"What marketing activity involves setting prices for products or services based on factors such as costs, competition, and customer value perceptions?",Market research,Product design,Pricing strategy,Distribution planning,Pricing strategy
471,What marketing strategy involves creating a unique identity and image for a product in the minds of consumers compared to competitors?,Market segmentation,Product positioning,Branding,Pricing strategy,Product positioning
472,What marketing strategy involves creating a distinct and recognizable brand identity to differentiate products from competitors?,Market segmentation,Product positioning,Pricing strategy,Branding,Branding
473,"What marketing strategy involves dividing the market into distinct groups of consumers with similar needs, characteristics, or behaviors?",Market segmentation,Product positioning,Branding,Pricing strategy,Market segmentation
474,"What marketing function involves advertising, sales promotions, public relations, and other activities to communicate with and persuade customers?",Market research,Product design,Promotional activities,Distribution planning,Promotional activities
