ID,Question,Choice_1,Choice_2,Choice_3,Choice_4,Answer
705,Automatic Gain Control (AGC) in a receiver is used to,Reduce the effect of fading and maintain constant output level,Increase the IF bandwidth for wideband signals,Improve sensitivity by amplifying weak signals,Eliminate adjacent channel interference completely,Reduce the effect of fading and maintain constant output level
706,The fidelity of a receiver refers to,Ability to reject image frequencies,Ability to remain stable in oscillator frequency,Ability to amplify weak signals,"Ability to produce an output with minimal distortion, faithful to the input","Ability to produce an output with minimal distortion, faithful to the input"
707,Which detector is commonly used for AM demodulation in broadcast receivers?,Foster-Seeley discriminator,Ratio detector,Envelope detector,PLL detector,Envelope detector
708,The sensitivity of a receiver is defined as,Ability to reproduce the modulation faithfully,Ability to reject image frequencies,Minimum input signal power required to produce a specified output,Ability to separate closely spaced signals,Minimum input signal power required to produce a specified output
709,A DSL (Digital Subscriber Line) system provides broadband access using,Coaxial cable shared with TV signals,Wireless microwave links exclusively,Existing twisted pair copper telephone lines with frequency-division multiplexing,Fiber optic cables only,Existing twisted pair copper telephone lines with frequency-division multiplexing
710,"In cable broadband systems, downstream data is typically transmitted",From provider to customer using radio links,Using satellite broadcast channels,"From provider to customer over coaxial cable, sharing spectrum with TV channels",From customer to provider over coaxial cable,"From provider to customer over coaxial cable, sharing spectrum with TV channels"
711,Broadband fiber optic communication is preferred because,"Fiber provides extremely high bandwidth, low attenuation, and is immune to electromagnetic interference",Fiber has limited capacity but is low-cost,Fiber requires no repeaters regardless of distance,Fiber only works for short-distance networks,"Fiber provides extremely high bandwidth, low attenuation, and is immune to electromagnetic interference"
712,Spread spectrum broadband techniques such as CDMA improve communication by,Using higher power transmission only,"Spreading the signal over a wide frequency band, improving resistance to interference and eavesdropping",Transmitting at baseband with no carrier,Compressing signals into narrow channels,"Spreading the signal over a wide frequency band, improving resistance to interference and eavesdropping"
713,The capacity of a broadband channel is determined by,Bandwidth and signal-to-noise ratio (SNR),Antenna gain and polarization only,Type of modulation only,Carrier frequency only,Bandwidth and signal-to-noise ratio (SNR)
714,"In broadband networks, multiplexing is often required to allow multiple users to share bandwidth. Which method divides available spectrum into distinct frequency slots?",CDM (Code Division Multiplexing),FDM (Frequency Division Multiplexing),SDM (Space Division Multiplexing),TDM (Time Division Multiplexing),FDM (Frequency Division Multiplexing)
715,One of the key differences between narrowband and broadband communication is,Broadband uses only analog signals while narrowband uses digital,"Broadband supports simultaneous high-speed voice, video, and data, while narrowband is limited to low-speed voice/data",Narrowband is immune to noise while broadband is not,Narrowband can support multimedia transmission while broadband cannot,"Broadband supports simultaneous high-speed voice, video, and data, while narrowband is limited to low-speed voice/data"
716,"In broadband cable systems, the upstream communication (customer to provider) is typically carried in the frequency range of",Above 1 GHz,550-1000 MHz,50-550 MHz,5-42 MHz,5-42 MHz
717,"In digital communication, the process of mapping information bits into discrete signals for transmission is called",Sampling,Quantization,Modulation,Line coding,Line coding
718,The main advantage of digital communication over analog communication is,Lower bandwidth requirement for all signals,Signals never require amplification,Immunity to noise through error detection and correction techniques,No need for synchronization,Immunity to noise through error detection and correction techniques
719,Which of the following line coding schemes has no DC component and allows easy clock recovery?,Manchester coding,RZ (Return-to-Zero),Unipolar NRZ,NRZ (Non-Return-to-Zero),Manchester coding
720,The minimum bandwidth required to transmit an RZ-coded binary sequence with bit rate R is approximately,2R,R,R/2,R/4,2R
721,"In digital communication, the bit error rate (BER) is primarily affected by",Transmitter power and antenna size,Carrier frequency only,Bandwidth of the receiver filter only,Signal-to-noise ratio (SNR) and modulation scheme,Signal-to-noise ratio (SNR) and modulation scheme
722,"In digital communication, scrambling is used to",Prevent long runs of 0's or 1's to maintain synchronization,Reduce bandwidth,Reduce quantization error,Increase channel capacity,Prevent long runs of 0's or 1's to maintain synchronization
723,Forward Error Correction (FEC) in digital communication systems is used to,Increase transmission speed by ignoring errors,Retransmit lost packets,Add redundancy so the receiver can correct certain errors without retransmission,Detect errors and request retransmission,Add redundancy so the receiver can correct certain errors without retransmission
724,"In Pulse Amplitude Modulation (PAM), the main disadvantage compared to PWM and PPM is",It requires complex synchronization circuits,Lower bandwidth requirement,Amplitude variations make it more susceptible to noise and interference,It is easier to demodulate,Amplitude variations make it more susceptible to noise and interference
725,"In Pulse Width Modulation (PWM), the message information is represented by",The polarity of the pulses,The width (duration) of the pulses while amplitude is fixed,The position of the pulses relative to a reference,The amplitude of the pulses,The width (duration) of the pulses while amplitude is fixed
726,"In Pulse Position Modulation (PPM), synchronization between transmitter and receiver is critical because",Information is encoded in pulse timing,Noise affects the amplitude of pulses,Quantization error must be minimized,Pulse width must remain constant,Information is encoded in pulse timing
727,"If a signal is sampled at 8 kHz and encoded using 8-bit PCM, the resulting bit rate is",64 kbps,512 kbps,128 kbps,32 kbps,64 kbps
728,The Nyquist rate for a baseband signal with maximum frequency of 3.4 kHz is,3.4 kHz,6.8 kHz,1.7 kHz,13.6 kHz,6.8 kHz
729,"In PCM systems, quantization noise can be reduced by",Increasing the number of quantization levels (more bits per sample),Reducing the number of quantization levels,Using PPM instead of PCM,Reducing the sampling rate below Nyquist,Increasing the number of quantization levels (more bits per sample)
730,The Signal-to-Quantization Noise Ratio (SQNR) in a PCM system increases by approximately how many dB per additional quantization bit?,3 dB,6 dB,1 dB,10 dB,6 dB
731,"One method to improve PCM efficiency is Differential PCM (DPCM), which works by",Encoding each absolute sample value independently,Transmitting only the difference between successive samples,Using larger quantization steps,Increasing pulse width instead of amplitude,Transmitting only the difference between successive samples
732,"In Delta Modulation (DM), slope overload distortion occurs when",The sampling rate is too high,The signal is constant over time,The step size is too small to follow rapid signal changes,The step size is too large,The step size is too small to follow rapid signal changes
733,Which of the following statements best describes Pulse Code Modulation (PCM)?,It represents analog amplitude variations directly in pulse amplitude,It converts sampled analog signals into a sequence of binary code words using quantization and encoding,It encodes information in the position of pulses,It uses variable pulse width to represent amplitude,It converts sampled analog signals into a sequence of binary code words using quantization and encoding
734,"In Amplitude Shift Keying (ASK), the digital information is transmitted by",Varying the polarization of the carrier,Varying the frequency of the carrier,Varying the phase of the carrier,Varying the amplitude of the carrier,Varying the amplitude of the carrier
735,Frequency Shift Keying (BFSK) uses,Two distinct amplitudes for bit 0 and bit 1,A single unmodulated carrier for both bits,Two distinct carrier frequencies for bit 0 and bit 1,Two different carrier phases for bit 0 and bit 1,Two distinct carrier frequencies for bit 0 and bit 1
736,"In Binary Phase Shift Keying (BPSK), the carrier phases representing bit '0' and bit '1' differ by",360°,180°,45°,90°,180°
737,The advantage of QPSK (Quadrature PSK) over BPSK is,Uses only amplitude variation,Doubles the data rate for the same bandwidth,Same bandwidth but requires higher transmit power,Lower noise immunity but reduced bandwidth,Doubles the data rate for the same bandwidth
738,"In Quadrature Amplitude Modulation (QAM), information is carried by",Only the phase of the carrier,The frequency of the carrier only,Both amplitude and phase of the carrier simultaneously,Only the amplitude of the carrier,Both amplitude and phase of the carrier simultaneously
739,The minimum bandwidth required for a BFSK signal with mark and space frequencies separated by Δf is approximately,2Rb,Bit rate (Rb),Δf,2Δf,2Δf
740,"In M-ary PSK, increasing the value of M (more constellation points) leads to",Lower spectral efficiency with constant BER,No change in BER or efficiency,Higher spectral efficiency but requires higher SNR for reliable detection,Improved noise immunity with lower bandwidth,Higher spectral efficiency but requires higher SNR for reliable detection
741,A 64-QAM system with symbol rate of 1 Msymbols/sec has a bit rate of,3 Mbps,1 Mbps,64 Mbps,6 Mbps,6 Mbps
742,"If a discrete memoryless source emits four equiprobable symbols, what is the entropy of the source?",2 bits,3 bits,1 bit,4 bits,2 bits
743,The redundancy of a code is defined as,The fraction of non-useful (extra) bits in the code compared to entropy,The probability of error in the channel,The maximum mutual information,Number of redundant symbols per second,The fraction of non-useful (extra) bits in the code compared to entropy
744,"A (7,4) Hamming code can","Detect two errors, correct one error",Detect and correct any two errors,Detect only one error,Detect and correct three errors,"Detect two errors, correct one error"
745,Cyclic Redundancy Check (CRC) is effective for,Reducing channel noise power,Correcting random bit errors without retransmission,Detecting burst errors in data transmission,Increasing channel capacity,Detecting burst errors in data transmission
746,Parity check coding can reliably detect,All burst errors,All errors of any length,All double-bit errors,All single-bit errors,All single-bit errors
747,"In information theory, mutual information I(X;Y) between random variables X and Y represents",The uncertainty in X given Y,The total entropy of X and Y,The redundancy in the channel,The reduction in uncertainty of X due to knowledge of Y,The reduction in uncertainty of X due to knowledge of Y
748,"For a binary channel with bandwidth 4 kHz and SNR = 20 dB, the maximum theoretical channel capacity is",40 kbps,20 kbps,8 kbps,26.6 kbps,26.6 kbps
749,"In Frequency Division Multiplexing (FDM), guard bands are used to",Prevent adjacent channel interference by separating frequency slots,Increase channel efficiency by filling gaps with data,Reduce total bandwidth requirement,Allow synchronization of digital frames,Prevent adjacent channel interference by separating frequency slots
750,"In Time Division Multiplexing (TDM), the major disadvantage compared to FDM is",Cannot handle digital signals,Requires precise time synchronization,Is more affected by cross talk,Requires higher channel bandwidth,Requires precise time synchronization
751,"In Wavelength Division Multiplexing (WDM) for fiber optic systems, the multiplexing is achieved by",Assigning each signal a separate polarization state,Assigning each signal a separate spreading code,Assigning each signal a separate wavelength (color) of light,Assigning each signal a separate time slot,Assigning each signal a separate wavelength (color) of light
752,Dense Wavelength Division Multiplexing (DWDM) increases capacity by,Using closely spaced wavelengths in the 1550 nm window,Using lower optical powers,Increasing symbol rate per channel,Using multiple polarization states,Using closely spaced wavelengths in the 1550 nm window
753,"In Frequency Division Multiple Access (FDMA), each user is assigned",A unique spreading code,A unique time slot,A unique wavelength,A unique frequency band,A unique frequency band
754,"In Time Division Multiple Access (TDMA), to avoid overlapping between users' time slots, what must be inserted between slots?",Error correction bits,Guard time,Synchronization burst,Guard band,Guard time
755,"In Code Division Multiple Access (CDMA), users are separated by",Wavelengths,Frequency slots,Time slots,Spreading codes that are ideally orthogonal,Spreading codes that are ideally orthogonal
756,The main advantage of CDMA over TDMA and FDMA is,Simpler receiver design,No synchronization required,Higher spectral efficiency and resistance to interference through spread spectrum,Lower bandwidth usage,Higher spectral efficiency and resistance to interference through spread spectrum
757,"In CDMA, the near-far problem arises when",Orthogonal codes are reused across cells,Users transmit at identical power,"Nearby users overpower distant users, degrading detection",Distant users have higher power than nearby users,"Nearby users overpower distant users, degrading detection"
758,Which access technique is primarily used in 3G WCDMA cellular systems?,CDMA,TDMA,FDMA,OFDMA,CDMA
759,4G LTE systems adopt OFDMA (Orthogonal Frequency Division Multiple Access) instead of TDMA/FDMA primarily because,OFDMA provides better spectral efficiency and multipath resistance by dividing the spectrum into many orthogonal subcarriers,OFDMA uses simpler modulation schemes,OFDMA eliminates the need for guard bands,OFDMA is simpler to implement than CDMA,OFDMA provides better spectral efficiency and multipath resistance by dividing the spectrum into many orthogonal subcarriers
760,TDM vs FDM: Which system requires stricter synchronization and why?,"FDM, because guard bands must match","FDM, because frequencies must align","TDM, because time slots must align to prevent overlap",Both equally,"TDM, because time slots must align to prevent overlap"
761,"In FDMA cellular systems, why is frequency reuse important?",To eliminate guard bands,To increase system capacity by reusing frequencies in non-adjacent cells,To avoid near-far problems,To reduce power consumption,To increase system capacity by reusing frequencies in non-adjacent cells
762,Which is true about TDMA?,All users transmit at the same time on different frequencies,Each user transmits using unique wavelengths,All users transmit using orthogonal codes,All users transmit at different times on the same frequency,All users transmit at different times on the same frequency
763,The near-far problem in CDMA is solved by,Increasing channel bandwidth,Frequency reuse,Power control to equalize received power levels,Orthogonal coding,Power control to equalize received power levels
764,"In FDMA, one drawback is",Complex synchronization,Guard bands reduce spectral efficiency,Not usable in analog systems,Requires wideband spreading codes,Guard bands reduce spectral efficiency
765,"In CDMA, the cross-correlation between user codes should ideally be",High,Zero or very low,Random,Same as autocorrelation,Zero or very low
766,Which of the following techniques is used in 5G systems for multiple access?,FDMA,Pure CDMA,TDMA,OFDMA (Orthogonal Frequency Division Multiple Access),OFDMA (Orthogonal Frequency Division Multiple Access)
767,The power received by an antenna increases if,Both a and b,The distance increases,The frequency increases (keeping λ constant),The receiving antenna gain increases,The receiving antenna gain increases
768,Which of the following does NOT affect free-space propagation loss?,Distance,Frequency,Atmospheric absorption,Antenna gain,Antenna gain
769,Free-space path loss increases with,"Lower frequency, shorter distance",None of the above,"Higher frequency, longer distance","Lower frequency, longer distance","Higher frequency, longer distance"
770,"If distance is doubled, free-space power density becomes",Half,One-fourth,Double,Same,One-fourth
771,Skywave propagation is possible mainly because of,Direct line-of-sight,Ionospheric refraction/total internal reflection,Ground wave conduction,Tropospheric scattering,Ionospheric refraction/total internal reflection
772,Tropospheric scatter propagation is mainly used for,Optical fiber links,VHF and UHF communication beyond LOS,Microwave satellite links,LF and MF broadcast,VHF and UHF communication beyond LOS
773,The skip distance in skywave propagation is,The distance covered by LOS propagation,The distance to the first Fresnel zone,The longest distance where a ground wave can be received,The shortest distance where a skywave returns to Earth,The shortest distance where a skywave returns to Earth
774,Absorption of HF signals in the D-layer is most significant,During high sunspot activity,Only above 30 MHz,During daytime,At night,During daytime
775,Line-of-sight propagation is the dominant mode in,LF and MF,VLF,"VHF, UHF, and microwaves",HF,"VHF, UHF, and microwaves"
776,"In a security and surveillance system, the use of IP cameras instead of analog CCTV provides the main advantage of",Direct integration into network infrastructure,No need for power supply,Lower resolution but higher cost,Elimination of storage requirements,Direct integration into network infrastructure
777,"In access control systems, a common protocol used for communication between card readers and controllers is",BACnet,DNP3,Wiegand,Modbus,Wiegand
778,A motion detection system for security uses PIR sensors that primarily detect,Pressure waves in air,Microwave reflections from walls,Infrared radiation from human bodies,Visible light variations,Infrared radiation from human bodies
779,"In audio-video and lighting control, the purpose of a dimming ballast in lighting is to",Convert AC to DC for LEDs,Prevent electromagnetic interference,Stabilize input voltage,Reduce lamp intensity based on control signals,Reduce lamp intensity based on control signals
780,Which of the following is a standard communication protocol for lighting control systems?,KNX,BACnet,DALI (Digital Addressable Lighting Interface),LonWorks,DALI (Digital Addressable Lighting Interface)
781,"In SCADA systems, the Remote Terminal Unit (RTU) is responsible for",Centralized supervisory control,Human-Machine Interface (HMI) display,Providing cloud connectivity only,Field data acquisition and control at remote sites,Field data acquisition and control at remote sites
782,The main difference between SCADA and DCS (Distributed Control System) in building automation is,"SCADA monitors geographically dispersed systems, DCS focuses on localized plant control","SCADA is centralized, DCS is distributed",DCS requires no networking,"SCADA is mainly for continuous processes, DCS for discrete processes","SCADA monitors geographically dispersed systems, DCS focuses on localized plant control"
783,"In fire alarm systems, the role of an addressable fire alarm panel compared to a conventional one is",Identify exact detector location in the system,Operate without backup power,Eliminate need for fire detectors,Detect smoke only but not heat,Identify exact detector location in the system
784,A smoke detector used in fire and life safety systems primarily operates on,Ionization or photoelectric sensing principles,Seebeck effect,Acoustic resonance,Magnetic induction,Ionization or photoelectric sensing principles
785,"In life safety systems, the function of an Emergency Voice Alarm Communication System (EVACS) is to",Monitor HVAC airflow,Detect fire using heat sensors,Control water sprinklers directly,Broadcast evacuation instructions and alarms,Broadcast evacuation instructions and alarms
786,"The integration of HVAC, lighting, fire safety, and security into one platform in BMS is typically achieved using",Proprietary closed systems,Analog relays,Manual control switches,Open communication protocols such as BACnet and Modbus,Open communication protocols such as BACnet and Modbus
787,A Building Management System (BMS) improves energy efficiency mainly by,Replacing fire safety systems,Increasing redundancy of equipment,Monitoring and optimizing energy consumption in real time,Running all equipment continuously,Monitoring and optimizing energy consumption in real time
788,Which type of fire suppression system is most suitable for data centers and server rooms in a smart building?,Wet-pipe sprinkler system,"Gas-based clean agent system (e.g., FM-200, Novec 1230)",Dry chemical powder extinguishers,Water mist system,"Gas-based clean agent system (e.g., FM-200, Novec 1230)"
789,"In data communication, simplex mode means",Transmission occurs alternately in both directions,Data is broadcast to multiple receivers,Transmission occurs in one direction only,Transmission occurs simultaneously in both directions,Transmission occurs in one direction only
790,Half-duplex communication means,Data transfer in one direction only,Broadcast only,"Data transfer in both directions, but not at the same time",Data transfer in both directions simultaneously,"Data transfer in both directions, but not at the same time"
791,Which of the following is an example of full-duplex communication?,Telephone conversation,Traditional television broadcast,One-way paging,Walkie-talkie,Telephone conversation
792,In a point-to-point configuration,Only simplex mode is possible,Multiple devices share the same link,Each device has a dedicated link with another device,Data is broadcast over a shared medium,Each device has a dedicated link with another device
793,In a multipoint (multidrop) configuration,A dedicated link exists between two devices only,Several devices share the same physical link,Only full-duplex transmission is possible,Devices communicate without a medium,Several devices share the same physical link
794,Which network topology connects each device to a central controller (hub or switch)?,Star topology,Mesh topology,Bus topology,Ring topology,Star topology
795,"In bus topology, one disadvantage is",Easy to install and cost effective,Failure of the central hub brings down the network,Entire network fails if backbone cable fails,Each device requires dedicated cabling,Entire network fails if backbone cable fails
796,Which topology is most reliable but requires the most cabling and ports?,Ring,Mesh,Star,Bus,Mesh
797,"In ring topology, data transmission is based on",Centralized control by a hub,Point-to-point links only,Token passing or circulating frames,Random access to medium,Token passing or circulating frames
798,Which topology is used in Ethernet LANs with modern switches?,Ring,Star,Bus,Mesh,Star
799,In hybrid topology,Only bus and ring can be combined,Only star and bus can be combined,All devices must connect in mesh,Two or more different topologies are combined,Two or more different topologies are combined
800,Which of the following categories of communication is used between devices in the same room via Bluetooth?,LAN,WAN,PAN,MAN,PAN
801,A network covering a city or group of buildings is classified as,MAN,LAN,WAN,PAN,MAN
802,A global interconnection of networks such as the Internet is an example of,PAN,MAN,LAN,WAN,WAN
803,Which topology provides high redundancy and fault tolerance but is least scalable?,Bus,Star,Ring,Mesh,Mesh
804,Which category of data communication is most suitable for sensor-to-controller communication within a smart home system?,MAN,WAN,LAN,PAN,PAN
805,"In a ring topology, the failure of one node causes",Network continues if bypass mechanisms exist,Complete network shutdown in all cases,Network unaffected due to redundancy,Only central hub failure,Complete network shutdown in all cases
806,Which topology provides deterministic access to the medium using a control token?,Star,Bus,Ring,Mesh,Ring
807,"In a star topology, the failure of a central switch results in",Only one device losing connectivity,Redundant links activating automatically,Half of the devices losing connectivity,Entire network going down,Entire network going down
808,"If 20 devices are connected in a bus topology with a 10 Mbps shared channel, and each transmits equally, the average throughput per device is",1 Mbps,0.5 Mbps,2 Mbps,0.25 Mbps,0.5 Mbps
809,Which configuration allows one sender to broadcast simultaneously to many receivers without acknowledgment from them?,Multipoint half-duplex,Point-to-point duplex,Multipoint simplex,Point-to-point simplex,Multipoint simplex
810,Which network category would best suit a corporate campus spanning multiple buildings in a city block?,WAN,PAN,MAN,LAN,LAN
811,Which topology was historically used in Ethernet (IEEE 802.3) before switching to star topologies?,Ring,Mesh,Bus,Tree,Bus
812,Which topology is most fault tolerant but least scalable in terms of cabling cost?,Mesh,Ring,Star,Bus,Mesh
813,A bus network suffers from frequent collisions. Which access control method can improve efficiency?,CSMA/CD,All of the above,Polling,Token passing,Token passing
814,Which topology is commonly used in hybrid networks that integrate LANs into a MAN or WAN backbone?,Mesh topology,Tree topology,Ring topology,Star topology,Tree topology
815,"In half-duplex communication, the turnaround time is the time required for",Switching the line from transmit to receive,Sending acknowledgments only,Encoding the signal,Error detection,Switching the line from transmit to receive
816,Which communication category best describes Bluetooth PAN connecting a smartphone and wireless headset?,PAN,WAN,MAN,LAN,PAN
817,A mesh topology with 10 nodes requires how many duplex links?,45,35,20,40,45
818,Which topology is most vulnerable to a single point of failure at the central device?,Star,Ring,Mesh,Bus,Star
819,"In a ring topology, if token circulation time is 200 µs and data transmission takes 50 µs, the network efficiency is approximately",80%,50%,25%,20%,20%
820,A tree topology is essentially a combination of,Mesh and bus,Star and bus,Ring and star,Mesh and ring,Star and bus
